"","cuid","stage","model","rcp","period","p_j","n_j"
"9777",715,"spawning","HadGEM2-ES","rcp45","hist",0.418055555555556,36
"9778",715,"spawning","HadGEM2-ES","rcp45","early",0.471990740740741,36
"9779",715,"spawning","HadGEM2-ES","rcp45","mid",0.531018518518519,36
"9780",715,"spawning","HadGEM2-ES","rcp45","late",0.705555555555555,36
"9781",715,"spawning","HadGEM2-ES","rcp85","hist",0.415740740740741,36
"9782",715,"spawning","HadGEM2-ES","rcp85","early",0.483796296296296,36
"9783",715,"spawning","HadGEM2-ES","rcp85","mid",0.655787037037037,36
"9784",715,"spawning","HadGEM2-ES","rcp85","late",0.924537037037037,36
"9785",715,"spawning","MPI-ESM-LR","rcp45","hist",0.432175925925926,36
"9786",715,"spawning","MPI-ESM-LR","rcp45","early",0.480324074074074,36
"9787",715,"spawning","MPI-ESM-LR","rcp45","mid",0.490509259259259,36
"9788",715,"spawning","MPI-ESM-LR","rcp45","late",0.492824074074074,36
"9789",715,"spawning","MPI-ESM-LR","rcp85","hist",0.433101851851852,36
"9790",715,"spawning","MPI-ESM-LR","rcp85","early",0.475462962962963,36
"9791",715,"spawning","MPI-ESM-LR","rcp85","mid",0.498611111111111,36
"9792",715,"spawning","MPI-ESM-LR","rcp85","late",0.603935185185185,36
"9793",716,"eggs_alevin","ACCESS1-0","rcp45","hist",0.181704260651629,266
"9794",716,"eggs_alevin","ACCESS1-0","rcp45","early",0.081328320802005,266
"9795",716,"eggs_alevin","ACCESS1-0","rcp45","mid",0.0683583959899749,266
"9796",716,"eggs_alevin","ACCESS1-0","rcp45","late",0.0600153393838681,266
"9797",716,"eggs_alevin","ACCESS1-0","rcp85","hist",0.180889724310777,266
"9798",716,"eggs_alevin","ACCESS1-0","rcp85","early",0.0600250626566416,266
"9799",716,"eggs_alevin","ACCESS1-0","rcp85","mid",0.0603383458646617,266
"9800",716,"eggs_alevin","ACCESS1-0","rcp85","late",0.0814265626997316,266
"9801",716,"eggs_alevin","CanESM2","rcp45","hist",0.141478696741855,266
"9802",716,"eggs_alevin","CanESM2","rcp45","early",0.0441102756892231,266
"9803",716,"eggs_alevin","CanESM2","rcp45","mid",0.0417919799498747,266
"9804",716,"eggs_alevin","CanESM2","rcp45","late",0.0435255017256807,266
"9805",716,"eggs_alevin","CanESM2","rcp85","hist",0.141917293233083,266
"9806",716,"eggs_alevin","CanESM2","rcp85","early",0.0421052631578947,266
"9807",716,"eggs_alevin","CanESM2","rcp85","mid",0.0460526315789474,266
"9808",716,"eggs_alevin","CanESM2","rcp85","late",0.091141505816183,266
"9809",716,"eggs_alevin","CCSM4","rcp45","hist",0.144799498746867,266
"9810",716,"eggs_alevin","CCSM4","rcp45","early",0.0771303258145363,266
"9811",716,"eggs_alevin","CCSM4","rcp45","mid",0.0630325814536341,266
"9812",716,"eggs_alevin","CCSM4","rcp45","late",0.0444842132174358,266
"9813",716,"eggs_alevin","CCSM4","rcp85","hist",0.143421052631579,266
"9814",716,"eggs_alevin","CCSM4","rcp85","early",0.093859649122807,266
"9815",716,"eggs_alevin","CCSM4","rcp85","mid",0.0640350877192983,266
"9816",716,"eggs_alevin","CCSM4","rcp85","late",0.0651923814393455,266
"9817",716,"eggs_alevin","CNRM-CM5","rcp45","hist",0.130639097744361,266
"9818",716,"eggs_alevin","CNRM-CM5","rcp45","early",0.0533834586466165,266
"9819",716,"eggs_alevin","CNRM-CM5","rcp45","mid",0.0406015037593985,266
"9820",716,"eggs_alevin","CNRM-CM5","rcp45","late",0.0393071711619583,266
"9821",716,"eggs_alevin","CNRM-CM5","rcp85","hist",0.131203007518797,266
"9822",716,"eggs_alevin","CNRM-CM5","rcp85","early",0.0679197994987469,266
"9823",716,"eggs_alevin","CNRM-CM5","rcp85","mid",0.0478070175438596,266
"9824",716,"eggs_alevin","CNRM-CM5","rcp85","late",0.0611657931739742,266
"9825",716,"eggs_alevin","HadGEM2-ES","rcp45","hist",0.155012531328321,266
"9826",716,"eggs_alevin","HadGEM2-ES","rcp45","early",0.0657894736842105,266
"9827",716,"eggs_alevin","HadGEM2-ES","rcp45","mid",0.0523809523809524,266
"9828",716,"eggs_alevin","HadGEM2-ES","rcp45","late",0.0577783459031062,266
"9829",716,"eggs_alevin","HadGEM2-ES","rcp85","hist",0.156516290726817,266
"9830",716,"eggs_alevin","HadGEM2-ES","rcp85","early",0.0727443609022556,266
"9831",716,"eggs_alevin","HadGEM2-ES","rcp85","mid",0.0588345864661654,266
"9832",716,"eggs_alevin","HadGEM2-ES","rcp85","late",0.0958072350760578,266
"9833",716,"eggs_alevin","MPI-ESM-LR","rcp45","hist",0.158145363408521,266
"9834",716,"eggs_alevin","MPI-ESM-LR","rcp45","early",0.068859649122807,266
"9835",716,"eggs_alevin","MPI-ESM-LR","rcp45","mid",0.0492481203007519,266
"9836",716,"eggs_alevin","MPI-ESM-LR","rcp45","late",0.0353444969960373,266
"9837",716,"eggs_alevin","MPI-ESM-LR","rcp85","hist",0.157706766917293,266
"9838",716,"eggs_alevin","MPI-ESM-LR","rcp85","early",0.0636591478696742,266
"9839",716,"eggs_alevin","MPI-ESM-LR","rcp85","mid",0.0482456140350877,266
"9840",716,"eggs_alevin","MPI-ESM-LR","rcp85","late",0.0503643103668669,266
"9841",716,"fw_rearing","ACCESS1-0","rcp45","hist",0.108730158730159,399
"9842",716,"fw_rearing","ACCESS1-0","rcp45","early",0.128654970760234,399
"9843",716,"fw_rearing","ACCESS1-0","rcp45","mid",0.149665831244779,399
"9844",716,"fw_rearing","ACCESS1-0","rcp45","late",0.173387437653225,399
"9845",716,"fw_rearing","ACCESS1-0","rcp85","hist",0.10906432748538,399
"9846",716,"fw_rearing","ACCESS1-0","rcp85","early",0.13078529657477,399
"9847",716,"fw_rearing","ACCESS1-0","rcp85","mid",0.15906432748538,399
"9848",716,"fw_rearing","ACCESS1-0","rcp85","late",0.204539690590921,399
"9849",716,"fw_rearing","CanESM2","rcp45","hist",0.104427736006683,399
"9850",716,"fw_rearing","CanESM2","rcp45","early",0.132706766917293,399
"9851",716,"fw_rearing","CanESM2","rcp45","mid",0.149248120300752,399
"9852",716,"fw_rearing","CanESM2","rcp45","late",0.159311860681376,399
"9853",716,"fw_rearing","CanESM2","rcp85","hist",0.105973266499582,399
"9854",716,"fw_rearing","CanESM2","rcp85","early",0.135296574770259,399
"9855",716,"fw_rearing","CanESM2","rcp85","mid",0.156516290726817,399
"9856",716,"fw_rearing","CanESM2","rcp85","late",0.214346098571308,399
"9857",716,"fw_rearing","CCSM4","rcp45","hist",0.123099415204678,399
"9858",716,"fw_rearing","CCSM4","rcp45","early",0.123308270676692,399
"9859",716,"fw_rearing","CCSM4","rcp45","mid",0.146825396825397,399
"9860",716,"fw_rearing","CCSM4","rcp45","late",0.152083861695832,399
"9861",716,"fw_rearing","CCSM4","rcp85","hist",0.123224728487886,399
"9862",716,"fw_rearing","CCSM4","rcp85","early",0.14156223893066,399
"9863",716,"fw_rearing","CCSM4","rcp85","mid",0.163366750208855,399
"9864",716,"fw_rearing","CCSM4","rcp85","late",0.191055879617888,399
"9865",716,"fw_rearing","CNRM-CM5","rcp45","hist",0.111361737677527,399
"9866",716,"fw_rearing","CNRM-CM5","rcp45","early",0.127485380116959,399
"9867",716,"fw_rearing","CNRM-CM5","rcp45","mid",0.136883876357561,399
"9868",716,"fw_rearing","CNRM-CM5","rcp45","late",0.138895933722208,399
"9869",716,"fw_rearing","CNRM-CM5","rcp85","hist",0.111612364243943,399
"9870",716,"fw_rearing","CNRM-CM5","rcp85","early",0.137552213868003,399
"9871",716,"fw_rearing","CNRM-CM5","rcp85","mid",0.137385129490393,399
"9872",716,"fw_rearing","CNRM-CM5","rcp85","late",0.174613238650774,399
"9873",716,"fw_rearing","HadGEM2-ES","rcp45","hist",0.10655806182122,399
"9874",716,"fw_rearing","HadGEM2-ES","rcp45","early",0.127276524644946,399
"9875",716,"fw_rearing","HadGEM2-ES","rcp45","mid",0.152464494569758,399
"9876",716,"fw_rearing","HadGEM2-ES","rcp45","late",0.171612139656776,399
"9877",716,"fw_rearing","HadGEM2-ES","rcp85","hist",0.106516290726817,399
"9878",716,"fw_rearing","HadGEM2-ES","rcp85","early",0.13796992481203,399
"9879",716,"fw_rearing","HadGEM2-ES","rcp85","mid",0.164786967418546,399
"9880",716,"fw_rearing","HadGEM2-ES","rcp85","late",0.224448389551103,399
"9881",716,"fw_rearing","MPI-ESM-LR","rcp45","hist",0.104636591478697,399
"9882",716,"fw_rearing","MPI-ESM-LR","rcp45","early",0.121386800334169,399
"9883",716,"fw_rearing","MPI-ESM-LR","rcp45","mid",0.136507936507937,399
"9884",716,"fw_rearing","MPI-ESM-LR","rcp45","late",0.144179558711641,399
"9885",716,"fw_rearing","MPI-ESM-LR","rcp85","hist",0.104344193817878,399
"9886",716,"fw_rearing","MPI-ESM-LR","rcp85","early",0.124018379281537,399
"9887",716,"fw_rearing","MPI-ESM-LR","rcp85","mid",0.151420217209691,399
"9888",716,"fw_rearing","MPI-ESM-LR","rcp85","late",0.173767858652464,399
"9889",716,"early_marine","ACCESS1-0","rcp45","hist",0.525,181
"9890",716,"early_marine","ACCESS1-0","rcp45","early",0.576388888888889,181
"9891",716,"early_marine","ACCESS1-0","rcp45","mid",0.6625,181
"9892",716,"early_marine","ACCESS1-0","rcp45","late",0.806944444444444,181
"9893",716,"early_marine","ACCESS1-0","rcp85","hist",0.525,181
"9894",716,"early_marine","ACCESS1-0","rcp85","early",0.584722222222222,181
"9895",716,"early_marine","ACCESS1-0","rcp85","mid",0.747222222222222,181
"9896",716,"early_marine","ACCESS1-0","rcp85","late",0.920833333333333,181
"9897",716,"early_marine","CanESM2","rcp45","hist",0.255555555555556,181
"9898",716,"early_marine","CanESM2","rcp45","early",0.376388888888889,181
"9899",716,"early_marine","CanESM2","rcp45","mid",0.502777777777778,181
"9900",716,"early_marine","CanESM2","rcp45","late",0.547222222222222,181
"9901",716,"early_marine","CanESM2","rcp85","hist",0.255555555555556,181
"9902",716,"early_marine","CanESM2","rcp85","early",0.383333333333333,181
"9903",716,"early_marine","CanESM2","rcp85","mid",0.516666666666667,181
"9904",716,"early_marine","CanESM2","rcp85","late",0.663888888888889,181
"9905",716,"early_marine","CCSM4","rcp45","hist",0.411111111111111,181
"9906",716,"early_marine","CCSM4","rcp45","early",0.491666666666667,181
"9907",716,"early_marine","CCSM4","rcp45","mid",0.525,181
"9908",716,"early_marine","CCSM4","rcp45","late",0.569444444444444,181
"9909",716,"early_marine","CCSM4","rcp85","hist",0.411111111111111,181
"9910",716,"early_marine","CCSM4","rcp85","early",0.547222222222222,181
"9911",716,"early_marine","CCSM4","rcp85","mid",0.575,181
"9912",716,"early_marine","CCSM4","rcp85","late",0.644444444444444,181
"9913",716,"early_marine","CNRM-CM5","rcp45","hist",0.463888888888889,181
"9914",716,"early_marine","CNRM-CM5","rcp45","early",0.513888888888889,181
"9915",716,"early_marine","CNRM-CM5","rcp45","mid",0.538888888888889,181
"9916",716,"early_marine","CNRM-CM5","rcp45","late",0.569444444444444,181
"9917",716,"early_marine","CNRM-CM5","rcp85","hist",0.463888888888889,181
"9918",716,"early_marine","CNRM-CM5","rcp85","early",0.513888888888889,181
"9919",716,"early_marine","CNRM-CM5","rcp85","mid",0.544444444444445,181
"9920",716,"early_marine","CNRM-CM5","rcp85","late",0.597222222222222,181
"9921",716,"early_marine","HadGEM2-ES","rcp45","hist",0.291666666666667,181
"9922",716,"early_marine","HadGEM2-ES","rcp45","early",0.469444444444444,181
"9923",716,"early_marine","HadGEM2-ES","rcp45","mid",0.588888888888889,181
"9924",716,"early_marine","HadGEM2-ES","rcp45","late",0.647222222222222,181
"9925",716,"early_marine","HadGEM2-ES","rcp85","hist",0.291666666666667,181
"9926",716,"early_marine","HadGEM2-ES","rcp85","early",0.488888888888889,181
"9927",716,"early_marine","HadGEM2-ES","rcp85","mid",0.638888888888889,181
"9928",716,"early_marine","HadGEM2-ES","rcp85","late",0.722222222222222,181
"9929",716,"early_marine","MPI-ESM-LR","rcp45","hist",0.258333333333333,181
"9930",716,"early_marine","MPI-ESM-LR","rcp45","early",0.323611111111111,181
"9931",716,"early_marine","MPI-ESM-LR","rcp45","mid",0.338888888888889,181
"9932",716,"early_marine","MPI-ESM-LR","rcp45","late",0.4,181
"9933",716,"early_marine","MPI-ESM-LR","rcp85","hist",0.258333333333333,181
"9934",716,"early_marine","MPI-ESM-LR","rcp85","early",0.333333333333333,181
"9935",716,"early_marine","MPI-ESM-LR","rcp85","mid",0.402777777777778,181
"9936",716,"early_marine","MPI-ESM-LR","rcp85","late",0.613888888888889,181
"9937",716,"marine_rearing","ACCESS1-0","rcp45","hist",0.363333333333333,761
"9938",716,"marine_rearing","ACCESS1-0","rcp45","early",0.407333333333333,761
"9939",716,"marine_rearing","ACCESS1-0","rcp45","mid",0.5,761
"9940",716,"marine_rearing","ACCESS1-0","rcp45","late",0.581379310344828,761
"9941",716,"marine_rearing","ACCESS1-0","rcp85","hist",0.363333333333333,761
"9942",716,"marine_rearing","ACCESS1-0","rcp85","early",0.412666666666667,761
"9943",716,"marine_rearing","ACCESS1-0","rcp85","mid",0.552666666666667,761
"9944",716,"marine_rearing","ACCESS1-0","rcp85","late",0.637241379310345,761
"9945",716,"marine_rearing","CanESM2","rcp45","hist",0.276666666666667,761
"9946",716,"marine_rearing","CanESM2","rcp45","early",0.340666666666667,761
"9947",716,"marine_rearing","CanESM2","rcp45","mid",0.452,761
"9948",716,"marine_rearing","CanESM2","rcp45","late",0.568275862068966,761
"9949",716,"marine_rearing","CanESM2","rcp85","hist",0.276666666666667,761
"9950",716,"marine_rearing","CanESM2","rcp85","early",0.356,761
"9951",716,"marine_rearing","CanESM2","rcp85","mid",0.547333333333333,761
"9952",716,"marine_rearing","CanESM2","rcp85","late",0.800689655172414,761
"9953",716,"marine_rearing","CCSM4","rcp45","hist",0.406,761
"9954",716,"marine_rearing","CCSM4","rcp45","early",0.54,761
"9955",716,"marine_rearing","CCSM4","rcp45","mid",0.588666666666667,761
"9956",716,"marine_rearing","CCSM4","rcp45","late",0.610689655172414,761
"9957",716,"marine_rearing","CCSM4","rcp85","hist",0.406,761
"9958",716,"marine_rearing","CCSM4","rcp85","early",0.550666666666667,761
"9959",716,"marine_rearing","CCSM4","rcp85","mid",0.606666666666667,761
"9960",716,"marine_rearing","CCSM4","rcp85","late",0.783448275862069,761
"9961",716,"marine_rearing","CNRM-CM5","rcp45","hist",0.278,761
"9962",716,"marine_rearing","CNRM-CM5","rcp45","early",0.308666666666667,761
"9963",716,"marine_rearing","CNRM-CM5","rcp45","mid",0.35,761
"9964",716,"marine_rearing","CNRM-CM5","rcp45","late",0.402068965517241,761
"9965",716,"marine_rearing","CNRM-CM5","rcp85","hist",0.278,761
"9966",716,"marine_rearing","CNRM-CM5","rcp85","early",0.331,761
"9967",716,"marine_rearing","CNRM-CM5","rcp85","mid",0.390333333333333,761
"9968",716,"marine_rearing","CNRM-CM5","rcp85","late",0.515172413793103,761
"9969",716,"marine_rearing","HadGEM2-ES","rcp45","hist",0.256,761
"9970",716,"marine_rearing","HadGEM2-ES","rcp45","early",0.316666666666667,761
"9971",716,"marine_rearing","HadGEM2-ES","rcp45","mid",0.428666666666667,761
"9972",716,"marine_rearing","HadGEM2-ES","rcp45","late",0.458977832512315,761
"9973",716,"marine_rearing","HadGEM2-ES","rcp85","hist",0.256,761
"9974",716,"marine_rearing","HadGEM2-ES","rcp85","early",0.318,761
"9975",716,"marine_rearing","HadGEM2-ES","rcp85","mid",0.425333333333333,761
"9976",716,"marine_rearing","HadGEM2-ES","rcp85","late",0.615172413793103,761
"9977",716,"marine_rearing","MPI-ESM-LR","rcp45","hist",0.294666666666667,761
"9978",716,"marine_rearing","MPI-ESM-LR","rcp45","early",0.333333333333333,761
"9979",716,"marine_rearing","MPI-ESM-LR","rcp45","mid",0.402333333333333,761
"9980",716,"marine_rearing","MPI-ESM-LR","rcp45","late",0.397931034482759,761
"9981",716,"marine_rearing","MPI-ESM-LR","rcp85","hist",0.294666666666667,761
"9982",716,"marine_rearing","MPI-ESM-LR","rcp85","early",0.359333333333333,761
"9983",716,"marine_rearing","MPI-ESM-LR","rcp85","mid",0.452666666666667,761
"9984",716,"marine_rearing","MPI-ESM-LR","rcp85","late",0.553103448275862,761
"9985",716,"adult_migration","ACCESS1-0","rcp45","hist",0.0643162393162393,78
"9986",716,"adult_migration","ACCESS1-0","rcp45","early",0.226282051282051,78
"9987",716,"adult_migration","ACCESS1-0","rcp45","mid",0.279166666666667,78
"9988",716,"adult_migration","ACCESS1-0","rcp45","late",0.325641025641026,78
"9989",716,"adult_migration","ACCESS1-0","rcp85","hist",0.0643162393162393,78
"9990",716,"adult_migration","ACCESS1-0","rcp85","early",0.226923076923077,78
"9991",716,"adult_migration","ACCESS1-0","rcp85","mid",0.324893162393162,78
"9992",716,"adult_migration","ACCESS1-0","rcp85","late",0.420299145299145,78
"9993",716,"adult_migration","CanESM2","rcp45","hist",0.0878205128205128,78
"9994",716,"adult_migration","CanESM2","rcp45","early",0.241666666666667,78
"9995",716,"adult_migration","CanESM2","rcp45","mid",0.302350427350427,78
"9996",716,"adult_migration","CanESM2","rcp45","late",0.312393162393162,78
"9997",716,"adult_migration","CanESM2","rcp85","hist",0.0903846153846154,78
"9998",716,"adult_migration","CanESM2","rcp85","early",0.237606837606838,78
"9999",716,"adult_migration","CanESM2","rcp85","mid",0.318269230769231,78
"10000",716,"adult_migration","CanESM2","rcp85","late",0.46474358974359,78
"10001",716,"adult_migration","CCSM4","rcp45","hist",0.077991452991453,78
"10002",716,"adult_migration","CCSM4","rcp45","early",0.209508547008547,78
"10003",716,"adult_migration","CCSM4","rcp45","mid",0.270940170940171,78
"10004",716,"adult_migration","CCSM4","rcp45","late",0.285683760683761,78
"10005",716,"adult_migration","CCSM4","rcp85","hist",0.0784188034188034,78
"10006",716,"adult_migration","CCSM4","rcp85","early",0.228632478632479,78
"10007",716,"adult_migration","CCSM4","rcp85","mid",0.304166666666667,78
"10008",716,"adult_migration","CCSM4","rcp85","late",0.386752136752137,78
"10009",716,"adult_migration","CNRM-CM5","rcp45","hist",0.106837606837607,78
"10010",716,"adult_migration","CNRM-CM5","rcp45","early",0.219764957264957,78
"10011",716,"adult_migration","CNRM-CM5","rcp45","mid",0.25267094017094,78
"10012",716,"adult_migration","CNRM-CM5","rcp45","late",0.271047008547009,78
"10013",716,"adult_migration","CNRM-CM5","rcp85","hist",0.106837606837607,78
"10014",716,"adult_migration","CNRM-CM5","rcp85","early",0.213675213675214,78
"10015",716,"adult_migration","CNRM-CM5","rcp85","mid",0.280128205128205,78
"10016",716,"adult_migration","CNRM-CM5","rcp85","late",0.354807692307692,78
"10017",716,"adult_migration","HadGEM2-ES","rcp45","hist",0.0814102564102564,78
"10018",716,"adult_migration","HadGEM2-ES","rcp45","early",0.208653846153846,78
"10019",716,"adult_migration","HadGEM2-ES","rcp45","mid",0.322222222222222,78
"10020",716,"adult_migration","HadGEM2-ES","rcp45","late",0.339209401709402,78
"10021",716,"adult_migration","HadGEM2-ES","rcp85","hist",0.0805555555555556,78
"10022",716,"adult_migration","HadGEM2-ES","rcp85","early",0.247435897435897,78
"10023",716,"adult_migration","HadGEM2-ES","rcp85","mid",0.326282051282051,78
"10024",716,"adult_migration","HadGEM2-ES","rcp85","late",0.492628205128205,78
"10025",716,"adult_migration","MPI-ESM-LR","rcp45","hist",0.0784188034188034,78
"10026",716,"adult_migration","MPI-ESM-LR","rcp45","early",0.196794871794872,78
"10027",716,"adult_migration","MPI-ESM-LR","rcp45","mid",0.248717948717949,78
"10028",716,"adult_migration","MPI-ESM-LR","rcp45","late",0.24957264957265,78
"10029",716,"adult_migration","MPI-ESM-LR","rcp85","hist",0.0739316239316239,78
"10030",716,"adult_migration","MPI-ESM-LR","rcp85","early",0.213034188034188,78
"10031",716,"adult_migration","MPI-ESM-LR","rcp85","mid",0.290277777777778,78
"10032",716,"adult_migration","MPI-ESM-LR","rcp85","late",0.335363247863248,78
